ID,DATETIME,rho,X
100000537,2020-01-23 09:00:00,ENTITY01,39
100000538,2020-01-23 10:00:00,ENTITY01,77
100000539,2020-01-23 11:00:00,ENTITY01,62
100000540,2020-01-23 12:00:00,ENTITY01,33
100000541,2020-01-23 13:00:00,ENTITY01,79
100000542,2020-01-23 14:00:00,ENTITY01,7
100000543,2020-01-23 15:00:00,ENTITY01,37
100000544,2020-01-23 16:00:00,ENTITY01,38
100000545,2020-01-23 17:00:00,ENTITY01,77
100000546,2020-01-23 18:00:00,ENTITY01,19
100000547,2020-01-23 19:00:00,ENTITY01,97
100000548,2020-01-23 20:00:00,ENTITY01,81
100000549,2020-01-23 21:00:00,ENTITY01,14
100000550,2020-01-23 22:00:00,ENTITY01,43
100000551,2020-01-23 23:00:00,ENTITY01,39
100000552,2020-01-24 00:00:00,ENTITY01,36
100000553,2020-01-24 01:00:00,ENTITY01,18
100000554,2020-01-24 02:00:00,ENTITY01,59
100000555,2020-01-24 03:00:00,ENTITY01,42
100000556,2020-01-24 04:00:00,ENTITY01,12
100000557,2020-01-24 05:00:00,ENTITY01,9
100000558,2020-01-24 06:00:00,ENTITY01,35
100000559,2020-01-24 07:00:00,ENTITY01,93
100000560,2020-01-24 08:00:00,ENTITY01,44
100000561,2020-01-24 09:00:00,ENTITY01,71
100000562,2020-01-24 10:00:00,ENTITY01,59
100000563,2020-01-24 11:00:00,ENTITY01,53
100000564,2020-01-24 12:00:00,ENTITY01,44
100000565,2020-01-24 13:00:00,ENTITY01,37
100000566,2020-01-24 14:00:00,ENTITY01,29
100000567,2020-01-24 15:00:00,ENTITY01,83
100000568,2020-01-24 16:00:00,ENTITY01,29
100000569,2020-01-24 17:00:00,ENTITY01,99
100000570,2020-01-24 18:00:00,ENTITY01,87
100000571,2020-01-24 19:00:00,ENTITY01,62
100000572,2020-01-24 20:00:00,ENTITY01,55
100000573,2020-01-24 21:00:00,ENTITY01,74
100000574,2020-01-24 22:00:00,ENTITY01,36
100000575,2020-01-24 23:00:00,ENTITY01,72
100000576,2020-01-25 00:00:00,ENTITY01,84
100000577,2020-01-25 01:00:00,ENTITY01,6
100000578,2020-01-25 02:00:00,ENTITY01,10
100000579,2020-01-25 03:00:00,ENTITY01,84
100000580,2020-01-25 04:00:00,ENTITY01,7
100000581,2020-01-25 05:00:00,ENTITY01,30
100000582,2020-01-25 06:00:00,ENTITY01,44
100000583,2020-01-25 07:00:00,ENTITY01,12
100000584,2020-01-25 08:00:00,ENTITY01,90
100000585,2020-01-25 09:00:00,ENTITY01,4
100000586,2020-01-25 10:00:00,ENTITY01,48
100000587,2020-01-25 11:00:00,ENTITY01,46
100000588,2020-01-25 12:00:00,ENTITY01,35
100000589,2020-01-25 13:00:00,ENTITY01,10
100000590,2020-01-25 14:00:00,ENTITY01,19
100000591,2020-01-25 15:00:00,ENTITY01,18
100000592,2020-01-25 16:00:00,ENTITY01,41
100000593,2020-01-25 17:00:00,ENTITY01,54
100000594,2020-01-25 18:00:00,ENTITY01,19
100000595,2020-01-25 19:00:00,ENTITY01,94
100000596,2020-01-25 20:00:00,ENTITY01,31
100000597,2020-01-25 21:00:00,ENTITY01,9
100000598,2020-01-25 22:00:00,ENTITY01,20
100000599,2020-01-25 23:00:00,ENTITY01,44
100000600,2020-01-26 00:00:00,ENTITY01,60
100000601,2020-01-26 01:00:00,ENTITY01,34
100000602,2020-01-26 02:00:00,ENTITY01,23
100000603,2020-01-26 03:00:00,ENTITY01,70
100000604,2020-01-26 04:00:00,ENTITY01,93
100000605,2020-01-26 05:00:00,ENTITY01,18
100000606,2020-01-26 06:00:00,ENTITY01,71
100000607,2020-01-26 07:00:00,ENTITY01,57
100000608,2020-01-26 08:00:00,ENTITY01,98
100000609,2020-01-26 09:00:00,ENTITY01,37
100000610,2020-01-26 10:00:00,ENTITY01,64
100000611,2020-01-26 11:00:00,ENTITY01,67
100000612,2020-01-26 12:00:00,ENTITY01,84
100000613,2020-01-26 13:00:00,ENTITY01,17
100000614,2020-01-26 14:00:00,ENTITY01,86
100000615,2020-01-26 15:00:00,ENTITY01,80
100000616,2020-01-26 16:00:00,ENTITY01,79
100000617,2020-01-26 17:00:00,ENTITY01,82
100000618,2020-01-26 18:00:00,ENTITY01,58
100000619,2020-01-26 19:00:00,ENTITY01,40
100000620,2020-01-26 20:00:00,ENTITY01,5
100000621,2020-01-26 21:00:00,ENTITY01,46
100000622,2020-01-26 22:00:00,ENTITY01,7
100000623,2020-01-26 23:00:00,ENTITY01,96
100000624,2020-01-27 00:00:00,ENTITY01,12
100000625,2020-01-27 01:00:00,ENTITY01,32
100000626,2020-01-27 02:00:00,ENTITY01,32
100000627,2020-01-27 03:00:00,ENTITY01,50
100000628,2020-01-27 04:00:00,ENTITY01,15
100000629,2020-01-27 05:00:00,ENTITY01,16
100000630,2020-01-27 06:00:00,ENTITY01,57
100000631,2020-01-27 07:00:00,ENTITY01,37
100000632,2020-01-27 08:00:00,ENTITY01,54
100000633,2020-01-27 09:00:00,ENTITY01,58
100000634,2020-01-27 10:00:00,ENTITY01,69
100000635,2020-01-27 11:00:00,ENTITY01,71
100000636,2020-01-27 12:00:00,ENTITY01,48
100000637,2020-01-27 13:00:00,ENTITY01,60
100000638,2020-01-27 14:00:00,ENTITY01,29
100000639,2020-01-27 15:00:00,ENTITY01,35
100000640,2020-01-27 16:00:00,ENTITY01,31
100000641,2020-01-27 17:00:00,ENTITY01,86
100000642,2020-01-27 18:00:00,ENTITY01,92
100000643,2020-01-27 19:00:00,ENTITY01,59
100000644,2020-01-27 20:00:00,ENTITY01,48
100000645,2020-01-27 21:00:00,ENTITY01,31
100000646,2020-01-27 22:00:00,ENTITY01,94
100000647,2020-01-27 23:00:00,ENTITY01,76
100000648,2020-01-28 00:00:00,ENTITY01,64
100000649,2020-01-28 01:00:00,ENTITY01,71
100000650,2020-01-28 02:00:00,ENTITY01,52
100000651,2020-01-28 03:00:00,ENTITY01,13
100000652,2020-01-28 04:00:00,ENTITY01,54
100000653,2020-01-28 05:00:00,ENTITY01,43
100000654,2020-01-28 06:00:00,ENTITY01,91
100000655,2020-01-28 07:00:00,ENTITY01,44
100000656,2020-01-28 08:00:00,ENTITY01,12
100000657,2020-01-28 09:00:00,ENTITY01,46
100000658,2020-01-28 10:00:00,ENTITY01,49
100000659,2020-01-28 11:00:00,ENTITY01,69
100000660,2020-01-28 12:00:00,ENTITY01,10
100000661,2020-01-28 13:00:00,ENTITY01,45
100000662,2020-01-28 14:00:00,ENTITY01,5
100000663,2020-01-28 15:00:00,ENTITY01,6
100000664,2020-01-28 16:00:00,ENTITY01,8
100000665,2020-01-28 17:00:00,ENTITY01,54
100000666,2020-01-28 18:00:00,ENTITY01,66
100000667,2020-01-28 19:00:00,ENTITY01,93
100000668,2020-01-28 20:00:00,ENTITY01,90
100000669,2020-01-28 21:00:00,ENTITY01,36
100000670,2020-01-28 22:00:00,ENTITY01,57
100000671,2020-01-28 23:00:00,ENTITY01,6
100000672,2020-01-29 00:00:00,ENTITY01,29
100000673,2020-01-29 01:00:00,ENTITY01,87
100000674,2020-01-29 02:00:00,ENTITY01,84
100000675,2020-01-29 03:00:00,ENTITY01,48
100000676,2020-01-29 04:00:00,ENTITY01,88
100000677,2020-01-29 05:00:00,ENTITY01,39
100000678,2020-01-29 06:00:00,ENTITY01,77
100000679,2020-01-29 07:00:00,ENTITY01,36
100000680,2020-01-29 08:00:00,ENTITY01,24
100000681,2020-01-29 09:00:00,ENTITY01,33
100000682,2020-01-29 10:00:00,ENTITY01,75
100000683,2020-01-29 11:00:00,ENTITY01,70
100000684,2020-01-29 12:00:00,ENTITY01,31
100000685,2020-01-29 13:00:00,ENTITY01,56
100000686,2020-01-29 14:00:00,ENTITY01,12
100000687,2020-01-29 15:00:00,ENTITY01,96
100000688,2020-01-29 16:00:00,ENTITY01,98
100000689,2020-01-29 17:00:00,ENTITY01,75
100000690,2020-01-29 18:00:00,ENTITY01,81
100000691,2020-01-29 19:00:00,ENTITY01,37
100000692,2020-01-29 20:00:00,ENTITY01,85
100000693,2020-01-29 21:00:00,ENTITY01,26
100000694,2020-01-29 22:00:00,ENTITY01,87
100000695,2020-01-29 23:00:00,ENTITY01,68
100000696,2020-01-30 00:00:00,ENTITY01,36
100000697,2020-01-30 01:00:00,ENTITY01,35
100000698,2020-01-30 02:00:00,ENTITY01,6
100000699,2020-01-30 03:00:00,ENTITY01,17
100000700,2020-01-30 04:00:00,ENTITY01,90
100000701,2020-01-30 05:00:00,ENTITY01,52
100000702,2020-01-30 06:00:00,ENTITY01,43
100000703,2020-01-30 07:00:00,ENTITY01,52
100000704,2020-01-30 08:00:00,ENTITY01,76
100000705,2020-01-30 09:00:00,ENTITY01,74
100000706,2020-01-30 10:00:00,ENTITY01,2
100000707,2020-01-30 11:00:00,ENTITY01,86
100000708,2020-01-30 12:00:00,ENTITY01,9
100000709,2020-01-30 13:00:00,ENTITY01,91
100000710,2020-01-30 14:00:00,ENTITY01,71
100000711,2020-01-30 15:00:00,ENTITY01,10
100000712,2020-01-30 16:00:00,ENTITY01,2
100000713,2020-01-30 17:00:00,ENTITY01,24
100000714,2020-01-30 18:00:00,ENTITY01,65
100000715,2020-01-30 19:00:00,ENTITY01,73
100000716,2020-01-30 20:00:00,ENTITY01,24
100000717,2020-01-30 21:00:00,ENTITY01,73
100000718,2020-01-30 22:00:00,ENTITY01,49
100000719,2020-01-30 23:00:00,ENTITY01,55
100000720,2020-01-31 00:00:00,ENTITY01,83
100000721,2020-01-31 01:00:00,ENTITY01,93
100000722,2020-01-31 02:00:00,ENTITY01,51
100000723,2020-01-31 03:00:00,ENTITY01,82
100000724,2020-01-31 04:00:00,ENTITY01,85
100000725,2020-01-31 05:00:00,ENTITY01,34
100000726,2020-01-31 06:00:00,ENTITY01,30
100000727,2020-01-31 07:00:00,ENTITY01,95
100000728,2020-01-31 08:00:00,ENTITY01,10
100000729,2020-01-31 09:00:00,ENTITY01,28
100000730,2020-01-31 10:00:00,ENTITY01,1
100000731,2020-01-31 11:00:00,ENTITY01,79
100000732,2020-01-31 12:00:00,ENTITY01,89
100000733,2020-01-31 13:00:00,ENTITY01,87
100000734,2020-01-31 14:00:00,ENTITY01,45
100000735,2020-01-31 15:00:00,ENTITY01,98
100000736,2020-01-31 16:00:00,ENTITY01,5
100000737,2020-01-31 17:00:00,ENTITY01,45
100000738,2020-01-31 18:00:00,ENTITY01,87
100000739,2020-01-31 19:00:00,ENTITY01,65
100000740,2020-01-31 20:00:00,ENTITY01,23
100000741,2020-01-31 21:00:00,ENTITY01,81
100000742,2020-01-31 22:00:00,ENTITY01,21
100000743,2020-01-31 23:00:00,ENTITY01,37
100000744,2020-02-01 00:00:00,ENTITY01,18
100000745,2020-02-01 01:00:00,ENTITY01,1
100000746,2020-02-01 02:00:00,ENTITY01,88
100000747,2020-02-01 03:00:00,ENTITY01,5
100000748,2020-02-01 04:00:00,ENTITY01,98
100000749,2020-02-01 05:00:00,ENTITY01,9
100000750,2020-02-01 06:00:00,ENTITY01,32
100000751,2020-02-01 07:00:00,ENTITY01,12
100000752,2020-02-01 08:00:00,ENTITY01,12
100000753,2020-02-01 09:00:00,ENTITY01,38
100000754,2020-02-01 10:00:00,ENTITY01,61
100000755,2020-02-01 11:00:00,ENTITY01,89
100000756,2020-02-01 12:00:00,ENTITY01,31
100000757,2020-02-01 13:00:00,ENTITY01,20
100000758,2020-02-01 14:00:00,ENTITY01,3
100000759,2020-02-01 15:00:00,ENTITY01,84
100000760,2020-02-01 16:00:00,ENTITY01,40
100000761,2020-02-01 17:00:00,ENTITY01,9
100000762,2020-02-01 18:00:00,ENTITY01,85
100000763,2020-02-01 19:00:00,ENTITY01,32
100000764,2020-02-01 20:00:00,ENTITY01,8
100000765,2020-02-01 21:00:00,ENTITY01,22
100000766,2020-02-01 22:00:00,ENTITY01,13
100000767,2020-02-01 23:00:00,ENTITY01,71
100000768,2020-02-02 00:00:00,ENTITY01,5
100000769,2020-02-02 01:00:00,ENTITY01,28
100000770,2020-02-02 02:00:00,ENTITY01,31
100000771,2020-02-02 03:00:00,ENTITY01,68
100000772,2020-02-02 04:00:00,ENTITY01,61
100000773,2020-02-02 05:00:00,ENTITY01,47
100000774,2020-02-02 06:00:00,ENTITY01,89
100000775,2020-02-02 07:00:00,ENTITY01,72
100000776,2020-02-02 08:00:00,ENTITY01,78
100000777,2020-02-02 09:00:00,ENTITY01,58
100000778,2020-02-02 10:00:00,ENTITY01,58
100000779,2020-02-02 11:00:00,ENTITY01,38
100000780,2020-02-02 12:00:00,ENTITY01,35
100000781,2020-02-02 13:00:00,ENTITY01,69
100000782,2020-02-02 14:00:00,ENTITY01,28
100000783,2020-02-02 15:00:00,ENTITY01,79
100000784,2020-02-02 16:00:00,ENTITY01,68
100000785,2020-02-02 17:00:00,ENTITY01,33
100000786,2020-02-02 18:00:00,ENTITY01,67
100000787,2020-02-02 19:00:00,ENTITY01,7
100000788,2020-02-02 20:00:00,ENTITY01,19
100000789,2020-02-02 21:00:00,ENTITY01,21
100000790,2020-02-02 22:00:00,ENTITY01,55
100000791,2020-02-02 23:00:00,ENTITY01,30
100000792,2020-02-03 00:00:00,ENTITY01,73
100000793,2020-02-03 01:00:00,ENTITY01,66
100000794,2020-02-03 02:00:00,ENTITY01,53
100000795,2020-02-03 03:00:00,ENTITY01,67
100000796,2020-02-03 04:00:00,ENTITY01,71
100000797,2020-02-03 05:00:00,ENTITY01,18
100000798,2020-02-03 06:00:00,ENTITY01,41
100000799,2020-02-03 07:00:00,ENTITY01,63
100000800,2020-02-03 08:00:00,ENTITY01,26
100000801,2020-02-03 09:00:00,ENTITY01,98
100000802,2020-02-03 10:00:00,ENTITY01,44
100000803,2020-02-03 11:00:00,ENTITY01,2
100000804,2020-02-03 12:00:00,ENTITY01,97
100000805,2020-02-03 13:00:00,ENTITY01,21
100000806,2020-02-03 14:00:00,ENTITY01,19
100000807,2020-02-03 15:00:00,ENTITY01,20
100000808,2020-02-03 16:00:00,ENTITY01,14
100000809,2020-02-03 17:00:00,ENTITY01,25
100000810,2020-02-03 18:00:00,ENTITY01,3
100000811,2020-02-03 19:00:00,ENTITY01,11
100000812,2020-02-03 20:00:00,ENTITY01,52
100000813,2020-02-03 21:00:00,ENTITY01,75
100000814,2020-02-03 22:00:00,ENTITY01,62
100000815,2020-02-03 23:00:00,ENTITY01,65
100000816,2020-02-04 00:00:00,ENTITY01,76
100000817,2020-02-04 01:00:00,ENTITY01,44
100000818,2020-02-04 02:00:00,ENTITY01,55
100000819,2020-02-04 03:00:00,ENTITY01,33
100000820,2020-02-04 04:00:00,ENTITY01,20
100000821,2020-02-04 05:00:00,ENTITY01,2
100000822,2020-02-04 06:00:00,ENTITY01,57
100000823,2020-02-04 07:00:00,ENTITY01,60
100000824,2020-02-04 08:00:00,ENTITY01,7
100000825,2020-02-04 09:00:00,ENTITY01,27
100000826,2020-02-04 10:00:00,ENTITY01,3
100000827,2020-02-04 11:00:00,ENTITY01,66
100000828,2020-02-04 12:00:00,ENTITY01,12
100000829,2020-02-04 13:00:00,ENTITY01,62
100000830,2020-02-04 14:00:00,ENTITY01,0
100000831,2020-02-04 15:00:00,ENTITY01,45
100000832,2020-02-04 16:00:00,ENTITY01,90
100000833,2020-02-04 17:00:00,ENTITY01,16
100000834,2020-02-04 18:00:00,ENTITY01,16
100000835,2020-02-04 19:00:00,ENTITY01,58
100000836,2020-02-04 20:00:00,ENTITY01,54
100000837,2020-02-04 21:00:00,ENTITY01,49
100000838,2020-02-04 22:00:00,ENTITY01,16
100000839,2020-02-04 23:00:00,ENTITY01,66
100000840,2020-02-05 00:00:00,ENTITY01,99
100000841,2020-02-05 01:00:00,ENTITY01,16
100000842,2020-02-05 02:00:00,ENTITY01,1
100000843,2020-02-05 03:00:00,ENTITY01,72
100000844,2020-02-05 04:00:00,ENTITY01,50
100000845,2020-02-05 05:00:00,ENTITY01,91
100000846,2020-02-05 06:00:00,ENTITY01,49
100000847,2020-02-05 07:00:00,ENTITY01,17
100000848,2020-02-05 08:00:00,ENTITY01,16
100000849,2020-02-05 09:00:00,ENTITY01,64
100000850,2020-02-05 10:00:00,ENTITY01,54
100000851,2020-02-05 11:00:00,ENTITY01,46
100000852,2020-02-05 12:00:00,ENTITY01,67
100000853,2020-02-05 13:00:00,ENTITY01,37
100000854,2020-02-05 14:00:00,ENTITY01,55
100000855,2020-02-05 15:00:00,ENTITY01,91
100000856,2020-02-05 16:00:00,ENTITY01,21
100000857,2020-02-05 17:00:00,ENTITY01,96
100000858,2020-02-05 18:00:00,ENTITY01,71
100000859,2020-02-05 19:00:00,ENTITY01,88
100000860,2020-02-05 20:00:00,ENTITY01,37
100000861,2020-02-05 21:00:00,ENTITY01,6
100000862,2020-02-05 22:00:00,ENTITY01,62
100000863,2020-02-05 23:00:00,ENTITY01,52
100000864,2020-02-06 00:00:00,ENTITY01,97
100000865,2020-02-06 01:00:00,ENTITY01,97
100000866,2020-02-06 02:00:00,ENTITY01,48
100000867,2020-02-06 03:00:00,ENTITY01,23
100000868,2020-02-06 04:00:00,ENTITY01,89
100000869,2020-02-06 05:00:00,ENTITY01,80
100000870,2020-02-06 06:00:00,ENTITY01,57
100000871,2020-02-06 07:00:00,ENTITY01,59
100000872,2020-02-06 08:00:00,ENTITY01,81
100000873,2020-02-06 09:00:00,ENTITY01,78
100000874,2020-02-06 10:00:00,ENTITY01,58
100000875,2020-02-06 11:00:00,ENTITY01,18
100000876,2020-02-06 12:00:00,ENTITY01,83
100000877,2020-02-06 13:00:00,ENTITY01,39
100000878,2020-02-06 14:00:00,ENTITY01,32
100000879,2020-02-06 15:00:00,ENTITY01,20
100000880,2020-02-06 16:00:00,ENTITY01,6
100000881,2020-02-06 17:00:00,ENTITY01,45
100000882,2020-02-06 18:00:00,ENTITY01,87
100000883,2020-02-06 19:00:00,ENTITY01,0
100000884,2020-02-06 20:00:00,ENTITY01,94
100000885,2020-02-06 21:00:00,ENTITY01,70
100000886,2020-02-06 22:00:00,ENTITY01,55
100000887,2020-02-06 23:00:00,ENTITY01,32
100000888,2020-02-07 00:00:00,ENTITY01,94
100000889,2020-02-07 01:00:00,ENTITY01,62
100000890,2020-02-07 02:00:00,ENTITY01,29
100000891,2020-02-07 03:00:00,ENTITY01,56
100000892,2020-02-07 04:00:00,ENTITY01,44
100000893,2020-02-07 05:00:00,ENTITY01,41
100000894,2020-02-07 06:00:00,ENTITY01,14
100000895,2020-02-07 07:00:00,ENTITY01,90
100000896,2020-02-07 08:00:00,ENTITY01,54
100000897,2020-02-07 09:00:00,ENTITY01,27
100000898,2020-02-07 10:00:00,ENTITY01,47
100000899,2020-02-07 11:00:00,ENTITY01,3
100000900,2020-02-07 12:00:00,ENTITY01,56
100000901,2020-02-07 13:00:00,ENTITY01,0
100000902,2020-02-07 14:00:00,ENTITY01,89
100000903,2020-02-07 15:00:00,ENTITY01,78
100000904,2020-02-07 16:00:00,ENTITY01,14
100000905,2020-02-07 17:00:00,ENTITY01,69
100000906,2020-02-07 18:00:00,ENTITY01,70
100000907,2020-02-07 19:00:00,ENTITY01,2
100000908,2020-02-07 20:00:00,ENTITY01,2
100000909,2020-02-07 21:00:00,ENTITY01,48
100000910,2020-02-07 22:00:00,ENTITY01,37
100000911,2020-02-07 23:00:00,ENTITY01,35
100000912,2020-02-08 00:00:00,ENTITY01,89
100000913,2020-02-08 01:00:00,ENTITY01,72
100000914,2020-02-08 02:00:00,ENTITY01,56
100000915,2020-02-08 03:00:00,ENTITY01,56
100000916,2020-02-08 04:00:00,ENTITY01,64
100000917,2020-02-08 05:00:00,ENTITY01,31
100000918,2020-02-08 06:00:00,ENTITY01,34
100000919,2020-02-08 07:00:00,ENTITY01,1
100000920,2020-02-08 08:00:00,ENTITY01,36
100000921,2020-02-08 09:00:00,ENTITY01,13
100000922,2020-02-08 10:00:00,ENTITY01,40
100000923,2020-02-08 11:00:00,ENTITY01,91
100000924,2020-02-08 12:00:00,ENTITY01,87
100000925,2020-02-08 13:00:00,ENTITY01,39
100000926,2020-02-08 14:00:00,ENTITY01,41
100000927,2020-02-08 15:00:00,ENTITY01,64
100000928,2020-02-08 16:00:00,ENTITY01,52
100000929,2020-02-08 17:00:00,ENTITY01,10
100000930,2020-02-08 18:00:00,ENTITY01,24
100000931,2020-02-08 19:00:00,ENTITY01,70
100000932,2020-02-08 20:00:00,ENTITY01,24
100000933,2020-02-08 21:00:00,ENTITY01,29
100000934,2020-02-08 22:00:00,ENTITY01,5
100000935,2020-02-08 23:00:00,ENTITY01,41
100000936,2020-02-09 00:00:00,ENTITY01,9
100000937,2020-02-09 01:00:00,ENTITY01,47
100000938,2020-02-09 02:00:00,ENTITY01,87
100000939,2020-02-09 03:00:00,ENTITY01,6
100000940,2020-02-09 04:00:00,ENTITY01,35
100000941,2020-02-09 05:00:00,ENTITY01,36
100000942,2020-02-09 06:00:00,ENTITY01,66
100000943,2020-02-09 07:00:00,ENTITY01,4
100000944,2020-02-09 08:00:00,ENTITY01,23
100000945,2020-02-09 09:00:00,ENTITY01,52
100000946,2020-02-09 10:00:00,ENTITY01,53
100000947,2020-02-09 11:00:00,ENTITY01,58
100000948,2020-02-09 12:00:00,ENTITY01,55
100000949,2020-02-09 13:00:00,ENTITY01,30
100000950,2020-02-09 14:00:00,ENTITY01,53
100000951,2020-02-09 15:00:00,ENTITY01,96
100000952,2020-02-09 16:00:00,ENTITY01,87
100000953,2020-02-09 17:00:00,ENTITY01,37
100000954,2020-02-09 18:00:00,ENTITY01,61
100000955,2020-02-09 19:00:00,ENTITY01,19
100000956,2020-02-09 20:00:00,ENTITY01,40
100000957,2020-02-09 21:00:00,ENTITY01,15
100000958,2020-02-09 22:00:00,ENTITY01,24
100000959,2020-02-09 23:00:00,ENTITY01,17
100000960,2020-02-10 00:00:00,ENTITY01,61
100000961,2020-02-10 01:00:00,ENTITY01,2
100000962,2020-02-10 02:00:00,ENTITY01,34
100000963,2020-02-10 03:00:00,ENTITY01,42
100000964,2020-02-10 04:00:00,ENTITY01,12
100000965,2020-02-10 05:00:00,ENTITY01,58
100000966,2020-02-10 06:00:00,ENTITY01,79
100000967,2020-02-10 07:00:00,ENTITY01,52
100000968,2020-02-10 08:00:00,ENTITY01,3
100000969,2020-02-10 09:00:00,ENTITY01,88
100000970,2020-02-10 10:00:00,ENTITY01,5
100000971,2020-02-10 11:00:00,ENTITY01,4
100000972,2020-02-10 12:00:00,ENTITY01,75
100000973,2020-02-10 13:00:00,ENTITY01,9
100000974,2020-02-10 14:00:00,ENTITY01,45
100000975,2020-02-10 15:00:00,ENTITY01,18
100000976,2020-02-10 16:00:00,ENTITY01,53
100000977,2020-02-10 17:00:00,ENTITY01,89
100000978,2020-02-10 18:00:00,ENTITY01,36
100000979,2020-02-10 19:00:00,ENTITY01,56
100000980,2020-02-10 20:00:00,ENTITY01,73
100000981,2020-02-10 21:00:00,ENTITY01,96
100000982,2020-02-10 22:00:00,ENTITY01,4
100000983,2020-02-10 23:00:00,ENTITY01,31
100000984,2020-02-11 00:00:00,ENTITY01,66
100000985,2020-02-11 01:00:00,ENTITY01,68
100000986,2020-02-11 02:00:00,ENTITY01,77
100000987,2020-02-11 03:00:00,ENTITY01,29
100000988,2020-02-11 04:00:00,ENTITY01,7
100000989,2020-02-11 05:00:00,ENTITY01,27
100000990,2020-02-11 06:00:00,ENTITY01,86
100000991,2020-02-11 07:00:00,ENTITY01,38
100000992,2020-02-11 08:00:00,ENTITY01,81
100000993,2020-02-11 09:00:00,ENTITY01,29
100000994,2020-02-11 10:00:00,ENTITY01,80
100000995,2020-02-11 11:00:00,ENTITY01,84
100000996,2020-02-11 12:00:00,ENTITY01,15
100000997,2020-02-11 13:00:00,ENTITY01,66
100000998,2020-02-11 14:00:00,ENTITY01,66
100000999,2020-02-11 15:00:00,ENTITY01,80
100001000,2020-02-11 16:00:00,ENTITY01,78
100001001,2020-02-11 17:00:00,ENTITY01,21
100001002,2020-02-11 18:00:00,ENTITY01,88
100001003,2020-02-11 19:00:00,ENTITY01,35
100001004,2020-02-11 20:00:00,ENTITY01,35
100001005,2020-02-11 21:00:00,ENTITY01,75
100001006,2020-02-11 22:00:00,ENTITY01,64
100001007,2020-02-11 23:00:00,ENTITY01,36
100001008,2020-02-12 00:00:00,ENTITY01,74
100001009,2020-02-12 01:00:00,ENTITY01,51
100001010,2020-02-12 02:00:00,ENTITY01,29
100001011,2020-02-12 03:00:00,ENTITY01,36
100001012,2020-02-12 04:00:00,ENTITY01,2
100001013,2020-02-12 05:00:00,ENTITY01,89
100001014,2020-02-12 06:00:00,ENTITY01,1
100001015,2020-02-12 07:00:00,ENTITY01,27
100001016,2020-02-12 08:00:00,ENTITY01,74
100001017,2020-02-12 09:00:00,ENTITY01,4
100001018,2020-02-12 10:00:00,ENTITY01,89
100001019,2020-02-12 11:00:00,ENTITY01,45
100001020,2020-02-12 12:00:00,ENTITY01,89
100001021,2020-02-12 13:00:00,ENTITY01,2
100001022,2020-02-12 14:00:00,ENTITY01,96
100001023,2020-02-12 15:00:00,ENTITY01,89
100001024,2020-02-12 16:00:00,ENTITY01,4
100001025,2020-02-12 17:00:00,ENTITY01,26
100001026,2020-02-12 18:00:00,ENTITY01,19
100001027,2020-02-12 19:00:00,ENTITY01,19
100001028,2020-02-12 20:00:00,ENTITY01,64
100001029,2020-02-12 21:00:00,ENTITY01,0
100001030,2020-02-12 22:00:00,ENTITY01,76
100001031,2020-02-12 23:00:00,ENTITY01,33
100001032,2020-02-13 00:00:00,ENTITY01,90
100001033,2020-02-13 01:00:00,ENTITY01,92
100001034,2020-02-13 02:00:00,ENTITY01,22
100001035,2020-02-13 03:00:00,ENTITY01,9
100001036,2020-02-13 04:00:00,ENTITY01,23
100001037,2020-02-13 05:00:00,ENTITY01,38
100001038,2020-02-13 06:00:00,ENTITY01,68
100001039,2020-02-13 07:00:00,ENTITY01,64
100001040,2020-02-13 08:00:00,ENTITY01,45
100001041,2020-02-13 09:00:00,ENTITY01,22
100001042,2020-02-13 10:00:00,ENTITY01,79
100001043,2020-02-13 11:00:00,ENTITY01,89
100001044,2020-02-13 12:00:00,ENTITY01,87
100001045,2020-02-13 13:00:00,ENTITY01,54
100001046,2020-02-13 14:00:00,ENTITY01,82
100001047,2020-02-13 15:00:00,ENTITY01,24
100001048,2020-02-13 16:00:00,ENTITY01,32
100001049,2020-02-13 17:00:00,ENTITY01,1
100001050,2020-02-13 18:00:00,ENTITY01,46
100001051,2020-02-13 19:00:00,ENTITY01,59
100001052,2020-02-13 20:00:00,ENTITY01,86
100001053,2020-02-13 21:00:00,ENTITY01,88
100001054,2020-02-13 22:00:00,ENTITY01,22
100001055,2020-02-13 23:00:00,ENTITY01,44
100001056,2020-02-14 00:00:00,ENTITY01,4
100001057,2020-02-14 01:00:00,ENTITY01,75
100001058,2020-02-14 02:00:00,ENTITY01,88
100001059,2020-02-14 03:00:00,ENTITY01,80
100001060,2020-02-14 04:00:00,ENTITY01,93
100001061,2020-02-14 05:00:00,ENTITY01,2
100001062,2020-02-14 06:00:00,ENTITY01,41
100001063,2020-02-14 07:00:00,ENTITY01,9
100001064,2020-02-14 08:00:00,ENTITY01,63
100001065,2020-02-14 09:00:00,ENTITY01,42
100001066,2020-02-14 10:00:00,ENTITY01,72
100001067,2020-02-14 11:00:00,ENTITY01,71
100001068,2020-02-14 12:00:00,ENTITY01,94
100001069,2020-02-14 13:00:00,ENTITY01,86
100001070,2020-02-14 14:00:00,ENTITY01,6
100001071,2020-02-14 15:00:00,ENTITY01,0
100001072,2020-02-14 16:00:00,ENTITY01,67
100001073,2020-02-14 17:00:00,ENTITY01,73
